"annotation"	"coefficient.agl"	"pvalue.agl"	"adj.pvalue.agl"
"PFAS"	-1.12622976444041	1.79778019816958e-09	1.01267190519025e-08
"RIOK3"	-1.16388354191076	1.80150182612986e-09	1.0146381631245e-08
"LOC152831"	-1.00858330068075	1.80457518690349e-09	1.01623884804329e-08
"RPS10"	-1.445855642438	1.80885848220979e-09	1.01852040479311e-08
"BE091362"	0.905631060303016	1.81153193095482e-09	1.01985027092134e-08
"FXYD7"	1.53319859977366	1.81168457678407e-09	1.01985027092134e-08
"UBE2E2"	1.13842832246616	1.81251054721949e-09	1.0201845080064e-08
"YAP1"	-1.45490198296315	1.81387250982407e-09	1.02082030782835e-08
"A_24_P127181"	-1.57713391826584	1.81691658049686e-09	1.02240248876403e-08
"ARHGAP4"	-0.966248952587567	1.81770229845469e-09	1.02271362286645e-08
"MED9"	0.947140079202668	1.81805528155077e-09	1.02278123413762e-08
"FLJ36492"	1.43790674998495	1.82015534907733e-09	1.02383155749444e-08
"TNRC6B"	1.01501838326393	1.82047694106484e-09	1.02388135319318e-08
"SUV420H1"	1.15786873562873	1.82535375322717e-09	1.02649277692041e-08
"LOC400751"	-1.20637897777146	1.82617404034859e-09	1.02682262596383e-08
"SRPK2"	1.38819184661355	1.83370700230937e-09	1.03092631582356e-08
"RCOR2"	1.05294043669439	1.83983027945142e-09	1.03423651959796e-08
"ENST00000334827"	1.9642250882036	1.84026185728545e-09	1.03434677139723e-08
"NARF"	-0.874127562604214	1.84300751436016e-09	1.03575749153583e-08
"C9orf3"	0.816411780731785	1.84579341183331e-09	1.03719046271744e-08
"SOSTDC1"	0.88297392032327	1.85111514291844e-09	1.04004782380803e-08
"C1orf54"	1.24828811696441	1.85315219030286e-09	1.04105919273906e-08
"SHMT1"	-0.910654892957419	1.85379388262337e-09	1.04128652419802e-08
"RAPGEF4"	1.2123412212428	1.85829793311323e-09	1.04368302863203e-08
"LOC56902"	-1.31430087288261	1.86008046741102e-09	1.0445506201436e-08
"USP33"	0.869725126803728	1.86081706252329e-09	1.04483070518546e-08
"PHB2"	-1.19603454842722	1.86158578673338e-09	1.04512875651098e-08
"HMGN4"	-0.895627706019385	1.86253111635899e-09	1.0453941191481e-08
"XK"	0.850388151247425	1.86253437676633e-09	1.0453941191481e-08
"MGAT4B"	-1.0274402100792	1.86398640434027e-09	1.04607545642657e-08
"RPS3A"	-0.931084876091717	1.86612288424546e-09	1.04714068754359e-08
"MGC33365"	0.929236718036752	1.87142545143494e-09	1.0499820115835e-08
"MCFP"	-0.938236081413065	1.87219716157571e-09	1.05028085180925e-08
"TOLLIP"	1.1430247422974	1.88272377820364e-09	1.05605130618315e-08
"PRDX3"	-0.849236766622181	1.88326822987864e-09	1.0562218384629e-08
"AK090670"	1.27460747577488	1.88475396859457e-09	1.05692017608282e-08
"ABCG5"	-1.62749190542073	1.88626747611353e-09	1.0576339054645e-08
"MGC61571"	-0.991090771167749	1.89060986808697e-09	1.05993341136969e-08
"TPP2"	-1.07057461512693	1.893903693278e-09	1.06164454701284e-08
"A_24_P856176"	-1.56052743398138	1.89525783427547e-09	1.06226807753962e-08
"LOC400572"	1.34269429598232	1.89816689214704e-09	1.06376284907401e-08
"EPC1"	0.973567397881872	1.90075588790991e-09	1.06507789428278e-08
"ARRDC2"	1.26116609909515	1.90220151991713e-09	1.06575200830863e-08
"APG12L"	-0.997267781192656	1.90406239888202e-09	1.06665857237039e-08
"DLL1"	0.926425338958442	1.90915815789638e-09	1.06937685878549e-08
"CHST2"	1.46250054723374	1.91728211533237e-09	1.07379042081421e-08
"E1A_r60_n11"	1.1788044005383	1.92243015284513e-09	1.0765363804288e-08
"A_24_P814246"	1.77829046942364	1.92416883223953e-09	1.0773726863257e-08
"CPSF6"	-1.21786328821947	1.92530618849146e-09	1.07787213159957e-08
"MRFAP1"	1.07040538672406	1.9292763206418e-09	1.07995716159678e-08
"C21orf70"	-1.43171581938698	1.93134391722458e-09	1.08097680758814e-08
"UGT1A6"	-0.978709462825798	1.93258076313819e-09	1.08153128032387e-08
"THC2404308"	1.69237660577616	1.93655178684702e-09	1.08361554640143e-08
"AK026192"	0.779537549804812	1.94756363242673e-09	1.0896385371388e-08
