"annotation"	"coefficient.affx"	"pvalue.affx"	"adj.pvalue.affx"
"AOC1"	-2.80866677486136e-16	0.99999999999986	1
"ARL4D"	-2.80866677486136e-16	0.99999999999986	1
"IVD"	-2.80866677486136e-16	0.99999999999986	1
"SMARCA1"	-2.80866677486136e-16	0.99999999999986	1
"CXCL9"	-2.80866677486136e-16	0.99999999999986	1
"C21orf2"	-2.80866677486136e-16	0.99999999999986	1
"SFRP4"	-2.80866677486136e-16	0.99999999999986	1
"SLC34A2"	-2.80866677486136e-16	0.99999999999986	1
"PIGR"	-2.80866677486136e-16	0.99999999999986	1
"MMP7"	-2.80866677486136e-16	0.99999999999986	1
"LIMK1"	-2.80866677486136e-16	0.99999999999986	1
"EML2"	-2.80866677486136e-16	0.99999999999986	1
"CA12"	-2.80866677486136e-16	0.99999999999986	1
"HSD3B1"	-2.80866677486136e-16	0.99999999999986	1
"CXCL10"	-2.80866677486136e-16	0.99999999999986	1
"KLK3"	-2.80866677486136e-16	0.99999999999986	1
"ALPP"	-2.80866677486136e-16	0.99999999999986	1
"MUC4"	-2.80866677486136e-16	0.99999999999986	1
"SAP30"	-2.80866677486136e-16	0.99999999999986	1
"ALDH3B2"	-2.80866677486136e-16	0.99999999999986	1
"GC"	-2.80866677486136e-16	0.99999999999986	1
"FGFBP1"	-2.80866677486136e-16	0.99999999999986	1
"SPRR1B"	-2.80866677486136e-16	0.99999999999986	1
"GTPBP1"	-2.80866677486136e-16	0.99999999999986	1
"MDM2"	-2.80866677486136e-16	0.99999999999986	1
"SLC22A3"	-2.80866677486136e-16	0.99999999999986	1
"GZMA"	-2.80866677486136e-16	0.99999999999986	1
"GJB3"	-2.80866677486136e-16	0.99999999999986	1
"CYP17A1"	-2.80866677486136e-16	0.99999999999986	1
"STRN"	-2.80866677486136e-16	0.99999999999986	1
"CSRP3"	-2.80866677486136e-16	0.99999999999986	1
"FGFR1OP"	-2.80866677486136e-16	0.99999999999986	1
"DSG3"	-2.80866677486136e-16	0.99999999999986	1
"MMRN1"	-2.80866677486136e-16	0.99999999999986	1
"CPA1"	-2.80866677486136e-16	0.99999999999986	1
"CPA3"	-2.80866677486136e-16	0.99999999999986	1
"SH3GL3"	-2.80866677486136e-16	0.99999999999986	1
"ACAN"	-2.80866677486136e-16	0.99999999999986	1
"TNNT3"	-2.80866677486136e-16	0.99999999999986	1
"ATP6V0A2"	-2.80866677486136e-16	0.99999999999986	1
"PKP1"	-2.80866677486136e-16	0.99999999999986	1
"SCGB1A1"	-2.80866677486136e-16	0.99999999999986	1
"CRP"	-2.80866677486136e-16	0.99999999999986	1
"CSNK1A1"	-2.80866677486136e-16	0.99999999999986	1
"SLC3A1"	-2.80866677486136e-16	0.99999999999986	1
"REG3A"	-2.80866677486136e-16	0.99999999999986	1
"GH1"	-2.80866677486136e-16	0.99999999999986	1
"REG1B"	-2.80866677486136e-16	0.99999999999986	1
"KRT1"	-2.80866677486136e-16	0.99999999999986	1
"PNLIP"	-2.80866677486136e-16	0.99999999999986	1
"S100A7"	-2.80866677486136e-16	0.99999999999986	1
"GPA33"	-2.80866677486136e-16	0.99999999999986	1
"CA1"	-2.80866677486136e-16	0.99999999999986	1
"HOXD1"	-2.80866677486136e-16	0.99999999999986	1
"SCGB2A1"	-2.80866677486136e-16	0.99999999999986	1
"PRG4"	-2.80866677486136e-16	0.99999999999986	1
"DSC3"	-2.80866677486136e-16	0.99999999999986	1
"SELP"	-2.80866677486136e-16	0.99999999999986	1
"ADAMDEC1"	-2.80866677486136e-16	0.99999999999986	1
"CLCA2"	-2.80866677486136e-16	0.99999999999986	1
"CLCA2"	-2.80866677486136e-16	0.99999999999986	1
"ZC3H7B"	-2.80866677486136e-16	0.99999999999986	1
"SLAMF1"	-2.80866677486136e-16	0.99999999999986	1
"CDSN"	-2.80866677486136e-16	0.99999999999986	1
"CDSN"	-2.80866677486136e-16	0.99999999999986	1
"GH2"	-2.80866677486136e-16	0.99999999999986	1
"CEACAM7"	-2.80866677486136e-16	0.99999999999986	1
"MEOX2"	-2.80866677486136e-16	0.99999999999986	1
"CPA2"	2.80866677486136e-16	0.99999999999986	1
"CILP"	-2.80866677486136e-16	0.99999999999986	1
"AVPR1A"	-2.80866677486136e-16	0.99999999999986	1
"TGM4"	-2.80866677486136e-16	0.99999999999986	1
"GPLD1"	-2.80866677486136e-16	0.99999999999986	1
"HSD3B2"	-2.80866677486136e-16	0.99999999999986	1
"PTHLH"	-2.80866677486136e-16	0.99999999999986	1
"GUCY2C"	-2.80866677486136e-16	0.99999999999986	1
"EPPIN"	-2.80866677486136e-16	0.99999999999986	1
"EPPIN"	-2.80866677486136e-16	0.99999999999986	1
"RFX1"	-2.80866677486136e-16	0.99999999999986	1
"PRLR"	-2.80866677486136e-16	0.99999999999986	1
"PF4"	-2.80866677486136e-16	0.99999999999986	1
"LGALS7"	2.80866677486136e-16	0.99999999999986	1
"NOX1"	-2.80866677486136e-16	0.99999999999986	1
"RORC"	-2.80866677486136e-16	0.99999999999986	1
"SERPINB7"	-2.80866677486136e-16	0.99999999999986	1
"GCG"	-2.80866677486136e-16	0.99999999999986	1
"ZNF143"	-2.80866677486136e-16	0.99999999999986	1
"SEMG1"	-2.80866677486136e-16	0.99999999999986	1
"CSH1"	-2.80866677486136e-16	0.99999999999986	1
"KIAA0125"	-2.80866677486136e-16	0.99999999999986	1
"XPNPEP2"	-2.80866677486136e-16	0.99999999999986	1
"PIP"	-2.80866677486136e-16	0.99999999999986	1
"TRPC6"	-2.80866677486136e-16	0.99999999999986	1
"PSG11"	-2.80866677486136e-16	0.99999999999986	1
"CDKL5"	-2.80866677486136e-16	0.99999999999986	1
"DAZL"	-2.80866677486136e-16	0.99999999999986	1
"INS"	-2.80866677486136e-16	0.99999999999986	1
"HOXD3"	-2.80866677486136e-16	0.99999999999986	1
"SLC5A1"	-2.80866677486136e-16	0.99999999999986	1
"NR0B1"	-2.80866677486136e-16	0.99999999999986	1
"SI"	-2.80866677486136e-16	0.99999999999986	1
"AQP2"	-2.80866677486136e-16	0.99999999999986	1
"CEACAM8"	-2.80866677486136e-16	0.99999999999986	1
"CD5L"	-2.80866677486136e-16	0.99999999999986	1
"PNLIPRP1"	-2.80866677486136e-16	0.99999999999986	1
"TULP1"	-2.80866677486136e-16	0.99999999999986	1
"SYNGR4"	-2.80866677486136e-16	0.99999999999986	1
"MGAT5"	-2.80866677486136e-16	0.99999999999986	1
"C9"	-2.80866677486136e-16	0.99999999999986	1
"SYCP1"	-2.80866677486136e-16	0.99999999999986	1
"CYP2B6"	-2.80866677486136e-16	0.99999999999986	1
"AQP8"	-2.80866677486136e-16	0.99999999999986	1
"HTN3"	-2.80866677486136e-16	0.99999999999986	1
"BRDT"	-2.80866677486136e-16	0.99999999999986	1
"WISP1"	-2.80866677486136e-16	0.99999999999986	1
"NAT2"	-2.80866677486136e-16	0.99999999999986	1
"DLEC1"	-2.80866677486136e-16	0.99999999999986	1
"TXK"	-2.80866677486136e-16	0.99999999999986	1
"STATH"	-2.80866677486136e-16	0.99999999999986	1
"AFM"	-2.80866677486136e-16	0.99999999999986	1
"PDE6H"	-2.80866677486136e-16	0.99999999999986	1
"SLC17A1"	-2.80866677486136e-16	0.99999999999986	1
"LILRA3"	-2.80866677486136e-16	0.99999999999986	1
"GH1"	-2.80866677486136e-16	0.99999999999986	1
"ACKR2"	-2.80866677486136e-16	0.99999999999986	1
"ARHGDIG"	-2.80866677486136e-16	0.99999999999986	1
"ACTN3"	-2.80866677486136e-16	0.99999999999986	1
"PPP1R3A"	-2.80866677486136e-16	0.99999999999986	1
"GLYAT"	-2.80866677486136e-16	0.99999999999986	1
"H6PD"	-2.80866677486136e-16	0.99999999999986	1
"SIRPB1"	-2.80866677486136e-16	0.99999999999986	1
"SRD5A2"	-2.80866677486136e-16	0.99999999999986	1
"B3GALT5"	-2.80866677486136e-16	0.99999999999986	1
"CCL25"	-2.80866677486136e-16	0.99999999999986	1
"NR1I3"	-2.80866677486136e-16	0.99999999999986	1
"MYCNOS"	-2.80866677486136e-16	0.99999999999986	1
"CRISP1"	-2.80866677486136e-16	0.99999999999986	1
"GRIN2D"	-2.80866677486136e-16	0.99999999999986	1
"HAVCR1"	-2.80866677486136e-16	0.99999999999986	1
"KRT75"	-2.80866677486136e-16	0.99999999999986	1
"PYY"	-2.80866677486136e-16	0.99999999999986	1
"LEP"	-2.80866677486136e-16	0.99999999999986	1
"TNF"	-2.80866677486136e-16	0.99999999999986	1
"MMP23B"	-2.80866677486136e-16	0.99999999999986	1
"PHF2"	-2.80866677486136e-16	0.99999999999986	1
"MYOZ2"	-2.80866677486136e-16	0.99999999999986	1
"SLC18A3"	-2.80866677486136e-16	0.99999999999986	1
"ADIPOQ"	-2.80866677486136e-16	0.99999999999986	1
"CD80"	-2.80866677486136e-16	0.99999999999986	1
"AGRP"	-2.80866677486136e-16	0.99999999999986	1
"OTC"	-2.80866677486136e-16	0.99999999999986	1
"FSCN2"	-2.80866677486136e-16	0.99999999999986	1
"ALOX12"	-2.80866677486136e-16	0.99999999999986	1
"RBMXL2"	-2.80866677486136e-16	0.99999999999986	1
"RBMXL2"	-2.80866677486136e-16	0.99999999999986	1
"CETN1"	-2.80866677486136e-16	0.99999999999986	1
"USP2"	-2.80866677486136e-16	0.99999999999986	1
"SLC9A3"	-2.80866677486136e-16	0.99999999999986	1
"GSTTP1"	-2.80866677486136e-16	0.99999999999986	1
"TNFSF8"	-2.80866677486136e-16	0.99999999999986	1
"F2RL3"	-2.80866677486136e-16	0.99999999999986	1
"LHCGR"	-2.80866677486136e-16	0.99999999999986	1
"SLC28A2"	-2.80866677486136e-16	0.99999999999986	1
"MEP1B"	-2.80866677486136e-16	0.99999999999986	1
"SLC15A1"	-2.80866677486136e-16	0.99999999999986	1
"LEPR"	-2.80866677486136e-16	0.99999999999986	1
"DSCR4"	-2.80866677486136e-16	0.99999999999986	1
"FEV"	-2.80866677486136e-16	0.99999999999986	1
"CNGA3"	-2.80866677486136e-16	0.99999999999986	1
"DEFA4"	-2.80866677486136e-16	0.99999999999986	1
"SPAG11B"	-2.80866677486136e-16	0.99999999999986	1
"ZNF80"	-2.80866677486136e-16	0.99999999999986	1
"RNF185-AS1"	-2.80866677486136e-16	0.99999999999986	1
"AGTR2"	-2.80866677486136e-16	0.99999999999986	1
"SCNN1G"	-2.80866677486136e-16	0.99999999999986	1
"SLC17A3"	-2.80866677486136e-16	0.99999999999986	1
"NMBR"	-2.80866677486136e-16	0.99999999999986	1
"DEFB4A"	2.80866677486136e-16	0.99999999999986	1
"NTSR1"	-2.80866677486136e-16	0.99999999999986	1
"ATP12A"	-2.80866677486136e-16	0.99999999999986	1
"HTR1D"	-2.80866677486136e-16	0.99999999999986	1
"ENTPD2"	-2.80866677486136e-16	0.99999999999986	1
"HOXD10"	-2.80866677486136e-16	0.99999999999986	1
"PLSCR2"	-2.80866677486136e-16	0.99999999999986	1
"VENTX"	-2.80866677486136e-16	0.99999999999986	1
"PPP1R2P9"	-2.80866677486136e-16	0.99999999999986	1
"TREH"	-2.80866677486136e-16	0.99999999999986	1
"HCRTR2"	-2.80866677486136e-16	0.99999999999986	1
"BTN1A1"	-2.80866677486136e-16	0.99999999999986	1
"CYP7A1"	-2.80866677486136e-16	0.99999999999986	1
"LECT2"	-2.80866677486136e-16	0.99999999999986	1
"PLA2R1"	-2.80866677486136e-16	0.99999999999986	1
"BEST2"	-2.80866677486136e-16	0.99999999999986	1
"SMR3B"	-2.80866677486136e-16	0.99999999999986	1
"HNF4G"	-2.80866677486136e-16	0.99999999999986	1
"LY6G6D"	-2.80866677486136e-16	0.99999999999986	1
"RARS2"	-2.80866677486136e-16	0.99999999999986	1
"PRO2958"	-2.80866677486136e-16	0.99999999999986	1
"MS4A2"	-2.80866677486136e-16	0.99999999999986	1
"TCP10"	-2.80866677486136e-16	0.99999999999986	1
"GNAT1"	-2.80866677486136e-16	0.99999999999986	1
"CHRNB4"	-2.80866677486136e-16	0.99999999999986	1
"DEFA5"	-2.80866677486136e-16	0.99999999999986	1
"SHOX"	-2.80866677486136e-16	0.99999999999986	1
"OXT"	-2.80866677486136e-16	0.99999999999986	1
"MAGEB4"	-2.80866677486136e-16	0.99999999999986	1
"CRYGA"	-2.80866677486136e-16	0.99999999999986	1
"ADAM18"	-2.80866677486136e-16	0.99999999999986	1
"KCNC3"	-2.80866677486136e-16	0.99999999999986	1
"ASCL2"	-2.80866677486136e-16	0.99999999999986	1
"CYP1A2"	-2.80866677486136e-16	0.99999999999986	1
"HIST1H2BL"	-2.80866677486136e-16	0.99999999999986	1
"HCRTR1"	-2.80866677486136e-16	0.99999999999986	1
"MUSK"	-2.80866677486136e-16	0.99999999999986	1
"MUSK"	-2.80866677486136e-16	0.99999999999986	1
"ADAM21"	-2.80866677486136e-16	0.99999999999986	1
"FCAR"	-2.80866677486136e-16	0.99999999999986	1
"PAX3"	-2.80866677486136e-16	0.99999999999986	1
"CXCR3"	-2.80866677486136e-16	0.99999999999986	1
"INHBC"	-2.80866677486136e-16	0.99999999999986	1
"ALX3"	-2.80866677486136e-16	0.99999999999986	1
"LINC01558"	-2.80866677486136e-16	0.99999999999986	1
"USH2A"	-2.80866677486136e-16	0.99999999999986	1
"LCE2B"	-2.80866677486136e-16	0.99999999999986	1
"CRYGB"	-2.80866677486136e-16	0.99999999999986	1
"KRT38"	-2.80866677486136e-16	0.99999999999986	1
"LOR"	-2.80866677486136e-16	0.99999999999986	1
"POU4F2"	-2.80866677486136e-16	0.99999999999986	1
"PSG9"	-2.80866677486136e-16	0.99999999999986	1
"PRO2949"	-2.80866677486136e-16	0.99999999999986	1
"DISC1"	-2.80866677486136e-16	0.99999999999986	1
"LPAL2"	-2.80866677486136e-16	0.99999999999986	1
"CSH2"	-2.80866677486136e-16	0.99999999999986	1
"ATG10"	-2.80866677486136e-16	0.99999999999986	1
"MGC4859"	-2.80866677486136e-16	0.99999999999986	1
"CYLC2"	-2.80866677486136e-16	0.99999999999986	1
"KLRD1"	-2.80866677486136e-16	0.99999999999986	1
"KLRD1"	-2.80866677486136e-16	0.99999999999986	1
"CSN3"	-2.80866677486136e-16	0.99999999999986	1
"DEFA6"	-2.80866677486136e-16	0.99999999999986	1
"ADH1A"	-2.80866677486136e-16	0.99999999999986	1
"AIF1"	-2.80866677486136e-16	0.99999999999986	1
"GHRHR"	-2.80866677486136e-16	0.99999999999986	1
"SPIN2A"	-2.80866677486136e-16	0.99999999999986	1
"IL2"	-2.80866677486136e-16	0.99999999999986	1
"CXCL5"	-2.80866677486136e-16	0.99999999999986	1
"NCR1"	-2.80866677486136e-16	0.99999999999986	1
"SCN7A"	-2.80866677486136e-16	0.99999999999986	1
"PAX4"	-2.80866677486136e-16	0.99999999999986	1
"CFHR4"	-2.80866677486136e-16	0.99999999999986	1
"KRT76"	-2.80866677486136e-16	0.99999999999986	1
"GUCY2D"	-2.80866677486136e-16	0.99999999999986	1
"SARDH"	-2.80866677486136e-16	0.99999999999986	1
"SRY"	-2.80866677486136e-16	0.99999999999986	1
"IL12B"	-2.80866677486136e-16	0.99999999999986	1
"IL5RA"	-2.80866677486136e-16	0.99999999999986	1
"IL3"	-2.80866677486136e-16	0.99999999999986	1
"KRT2"	-2.80866677486136e-16	0.99999999999986	1
"SCGB1D1"	-2.80866677486136e-16	0.99999999999986	1
"CST5"	-2.80866677486136e-16	0.99999999999986	1
"GLRA3"	-2.80866677486136e-16	0.99999999999986	1
"IFNA8"	-2.80866677486136e-16	0.99999999999986	1
"MAML3"	-2.80866677486136e-16	0.99999999999986	1
"IFNA4"	-2.80866677486136e-16	0.99999999999986	1
"VPS45"	2.80866677486136e-16	0.99999999999986	1
"GLRA1"	-2.80866677486136e-16	0.99999999999986	1
"GML"	-2.80866677486136e-16	0.99999999999986	1
"CES3"	-2.80866677486136e-16	0.99999999999986	1
"ACRV1"	-2.80866677486136e-16	0.99999999999986	1
"HIST1H4F"	-2.80866677486136e-16	0.99999999999986	1
"GPX5"	-2.80866677486136e-16	0.99999999999986	1
"OPN1SW"	-2.80866677486136e-16	0.99999999999986	1
"IL1RL2"	-2.80866677486136e-16	0.99999999999986	1
"HIST1H4A"	-2.80866677486136e-16	0.99999999999986	1
"TACR1"	-2.80866677486136e-16	0.99999999999986	1
"GUCY2F"	-2.80866677486136e-16	0.99999999999986	1
"GLI2"	-2.80866677486136e-16	0.99999999999986	1
"PAX7"	-2.80866677486136e-16	0.99999999999986	1
"GH1"	-2.80866677486136e-16	0.99999999999986	1
"GH1"	-2.80866677486136e-16	0.99999999999986	1
"CFHR5"	-2.80866677486136e-16	0.99999999999986	1
"OR5V1"	-2.80866677486136e-16	0.99999999999986	1
"PSG6"	-2.80866677486136e-16	0.99999999999986	1
"AVPR2"	-2.80866677486136e-16	0.99999999999986	1
"KIR2DS3"	-2.80866677486136e-16	0.99999999999986	1
"CYP2C18"	-2.80866677486136e-16	0.99999999999986	1
"PSG2"	-2.80866677486136e-16	0.99999999999986	1
"HNF1B"	-2.80866677486136e-16	0.99999999999986	1
"MYH4"	-2.80866677486136e-16	0.99999999999986	1
"PTGER3"	-2.80866677486136e-16	0.99999999999986	1
"TRIM31"	-2.80866677486136e-16	0.99999999999986	1
"SLC34A1"	-2.80866677486136e-16	0.99999999999986	1
"KIR2DL3"	-2.80866677486136e-16	0.99999999999986	1
"KRT9"	-2.80866677486136e-16	0.99999999999986	1
"IL9"	-2.80866677486136e-16	0.99999999999986	1
"CAV3"	-2.80866677486136e-16	0.99999999999986	1
"MAS1"	-2.80866677486136e-16	0.99999999999986	1
"DRD4"	-2.80866677486136e-16	0.99999999999986	1
"FGFR2"	-2.80866677486136e-16	0.99999999999986	1
"NRG1"	-2.80866677486136e-16	0.99999999999986	1
"PDPN"	-2.80866677486136e-16	0.99999999999986	1
"BMP3"	-2.80866677486136e-16	0.99999999999986	1
"RAB9BP1"	-2.80866677486136e-16	0.99999999999986	1
"CHST3"	-2.80866677486136e-16	0.99999999999986	1
"EFNA2"	-2.80866677486136e-16	0.99999999999986	1
"SRP72"	-2.80866677486136e-16	0.99999999999986	1
"C8orf17"	-2.80866677486136e-16	0.99999999999986	1
"PAPOLB"	-2.80866677486136e-16	0.99999999999986	1
"DAZ2"	-2.80866677486136e-16	0.99999999999986	1
"ABCB11"	-2.80866677486136e-16	0.99999999999986	1
"CSHL1"	-2.80866677486136e-16	0.99999999999986	1
"CSHL1"	-2.80866677486136e-16	0.99999999999986	1
"EVI5"	-2.80866677486136e-16	0.99999999999986	1
"HMHB1"	-2.80866677486136e-16	0.99999999999986	1
"CCR3"	-2.80866677486136e-16	0.99999999999986	1
"PGR"	-2.80866677486136e-16	0.99999999999986	1
"GPR50"	-2.80866677486136e-16	0.99999999999986	1
"PRAMEF1"	-2.80866677486136e-16	0.99999999999986	1
"ANXA13"	-2.80866677486136e-16	0.99999999999986	1
"PBOV1"	-2.80866677486136e-16	0.99999999999986	1
"P2RX3"	-2.80866677486136e-16	0.99999999999986	1
"XKRY"	-2.80866677486136e-16	0.99999999999986	1
"LOC643733"	-2.80866677486136e-16	0.99999999999986	1
"CSH1"	-2.80866677486136e-16	0.99999999999986	1
"CSH2"	-2.80866677486136e-16	0.99999999999986	1
"PPBPP2"	-2.80866677486136e-16	0.99999999999986	1
"CBLB"	-2.80866677486136e-16	0.99999999999986	1
"TRPA1"	-2.80866677486136e-16	0.99999999999986	1
"CSH1"	-2.80866677486136e-16	0.99999999999986	1
"CSH1"	-2.80866677486136e-16	0.99999999999986	1
"CYP3A4"	-2.80866677486136e-16	0.99999999999986	1
"IFNA1"	-2.80866677486136e-16	0.99999999999986	1
"CCR4"	-2.80866677486136e-16	0.99999999999986	1
"NPY2R"	-2.80866677486136e-16	0.99999999999986	1
"LBX1"	-2.80866677486136e-16	0.99999999999986	1
"DMC1"	-2.80866677486136e-16	0.99999999999986	1
"GLP1R"	-2.80866677486136e-16	0.99999999999986	1
"IL17A"	-2.80866677486136e-16	0.99999999999986	1
"PTN"	-2.80866677486136e-16	0.99999999999986	1
"SLC14A2"	-2.80866677486136e-16	0.99999999999986	1
"PPEF2"	-2.80866677486136e-16	0.99999999999986	1
"KIR2DL4"	-2.80866677486136e-16	0.99999999999986	1
"AQP6"	2.80866677486136e-16	0.99999999999986	1
"IFNA16"	-2.80866677486136e-16	0.99999999999986	1
"ABCC9"	-2.80866677486136e-16	0.99999999999986	1
"SOX21"	-2.80866677486136e-16	0.99999999999986	1
"GJA8"	-2.80866677486136e-16	0.99999999999986	1
"FOXD3"	-2.80866677486136e-16	0.99999999999986	1
"OR2J2"	-2.80866677486136e-16	0.99999999999986	1
"OR7A17"	-2.80866677486136e-16	0.99999999999986	1
"KCNE1"	-2.80866677486136e-16	0.99999999999986	1
"OR10H3"	-2.80866677486136e-16	0.99999999999986	1
"GPR15"	-2.80866677486136e-16	0.99999999999986	1
"OR2F1"	-2.80866677486136e-16	0.99999999999986	1
"OR2F1"	-2.80866677486136e-16	0.99999999999986	1
"SERPINA2"	-2.80866677486136e-16	0.99999999999986	1
"S1PR2"	-2.80866677486136e-16	0.99999999999986	1
"OR10H2"	-2.80866677486136e-16	0.99999999999986	1
"KCNG2"	-2.80866677486136e-16	0.99999999999986	1
"HIST1H4G"	-2.80866677486136e-16	0.99999999999986	1
"POU4F3"	-2.80866677486136e-16	0.99999999999986	1
"GPR31"	-2.80866677486136e-16	0.99999999999986	1
"KCNA10"	-2.80866677486136e-16	0.99999999999986	1
"MC5R"	-2.80866677486136e-16	0.99999999999986	1
"ANP32D"	-2.80866677486136e-16	0.99999999999986	1
"OR2H2"	-2.80866677486136e-16	0.99999999999986	1
"SOX14"	-2.80866677486136e-16	0.99999999999986	1
"HIST1H3A"	-2.80866677486136e-16	0.99999999999986	1
"SSX4"	-2.80866677486136e-16	0.99999999999986	1
"TRPC7"	-2.80866677486136e-16	0.99999999999986	1
"NTRK1"	-2.80866677486136e-16	0.99999999999986	1
"KRT6A"	-2.80866677486136e-16	0.99999999999986	1
"THOC5"	-2.80866677486136e-16	0.99999999999986	1
"CD36"	-2.80866677486136e-16	0.99999999999986	1
"CD36"	-2.80866677486136e-16	0.99999999999986	1
"MYL2"	-2.80866677486136e-16	0.99999999999986	1
"SFTPB"	-2.80866677486136e-16	0.99999999999986	1
"TP63"	-2.80866677486136e-16	0.99999999999986	1
"SMAD6"	-2.80866677486136e-16	0.99999999999986	1
"TM4SF4"	-2.80866677486136e-16	0.99999999999986	1
"ASCL1"	-2.80866677486136e-16	0.99999999999986	1
"TCL1A"	-2.80866677486136e-16	0.99999999999986	1
"SOCS1"	-2.80866677486136e-16	0.99999999999986	1
"UPK1B"	-2.80866677486136e-16	0.99999999999986	1
"CCL11"	-2.80866677486136e-16	0.99999999999986	1
"LILRB2"	-2.80866677486136e-16	0.99999999999986	1
"TRIM31"	-2.80866677486136e-16	0.99999999999986	1
"C6"	-2.80866677486136e-16	0.99999999999986	1
"NR5A2"	-2.80866677486136e-16	0.99999999999986	1
"SP100"	-2.80866677486136e-16	0.99999999999986	1
"CSF2"	-2.80866677486136e-16	0.99999999999986	1
"RGS13"	-2.80866677486136e-16	0.99999999999986	1
"DLX4"	-2.80866677486136e-16	0.99999999999986	1
"BRD8"	-2.80866677486136e-16	0.99999999999986	1
"SLC6A2"	-2.80866677486136e-16	0.99999999999986	1
"IFNG"	-2.80866677486136e-16	0.99999999999986	1
"LY9"	-2.80866677486136e-16	0.99999999999986	1
"PTGER3"	-2.80866677486136e-16	0.99999999999986	1
"NPY6R"	-2.80866677486136e-16	0.99999999999986	1
"LINC00588"	-2.80866677486136e-16	0.99999999999986	1
"PRLR"	-2.80866677486136e-16	0.99999999999986	1
"FUT7"	-2.80866677486136e-16	0.99999999999986	1
"FETUB"	-2.80866677486136e-16	0.99999999999986	1
"CCL23"	-2.80866677486136e-16	0.99999999999986	1
"CASR"	-2.80866677486136e-16	0.99999999999986	1
"TRIM10"	-2.80866677486136e-16	0.99999999999986	1
"POLDIP3"	-2.80866677486136e-16	0.99999999999986	1
"KLRD1"	-2.80866677486136e-16	0.99999999999986	1
"TTPA"	-2.80866677486136e-16	0.99999999999986	1
"NRP1"	-2.80866677486136e-16	0.99999999999986	1
"TACR1"	-2.80866677486136e-16	0.99999999999986	1
"TNFSF11"	-2.80866677486136e-16	0.99999999999986	1
"PPY"	-2.80866677486136e-16	0.99999999999986	1
"LPO"	-2.80866677486136e-16	0.99999999999986	1
"CASP10"	-2.80866677486136e-16	0.99999999999986	1
"ZC3H15"	-2.80866677486136e-16	0.99999999999986	1
"LDHAL6B"	-2.80866677486136e-16	0.99999999999986	1
"PNLIPRP1"	-2.80866677486136e-16	0.99999999999986	1
"ADGRE3"	-2.80866677486136e-16	0.99999999999986	1
"CYP3A4"	-2.80866677486136e-16	0.99999999999986	1
"NPY2R"	-2.80866677486136e-16	0.99999999999986	1
"ARHGEF12"	-2.80866677486136e-16	0.99999999999986	1
"EPB42"	-2.80866677486136e-16	0.99999999999986	1
"HLA-DQB1"	-2.80866677486136e-16	0.99999999999986	1
"NCR3"	-2.80866677486136e-16	0.99999999999986	1
"FPR2"	-2.80866677486136e-16	0.99999999999986	1
"SIGLEC6"	-2.80866677486136e-16	0.99999999999986	1
"TTLL5"	-2.80866677486136e-16	0.99999999999986	1
"SLC6A5"	-2.80866677486136e-16	0.99999999999986	1
"WISP3"	-2.80866677486136e-16	0.99999999999986	1
"FASLG"	-2.80866677486136e-16	0.99999999999986	1
"APOBEC3A"	-2.80866677486136e-16	0.99999999999986	1
"KIR2DL1"	-2.80866677486136e-16	0.99999999999986	1
"LPAL2"	-2.80866677486136e-16	0.99999999999986	1
"ID2B"	-2.80866677486136e-16	0.99999999999986	1
"YES1"	-2.80866677486136e-16	0.99999999999986	1
"PHLPP1"	-2.80866677486136e-16	0.99999999999986	1
"BLK"	-2.80866677486136e-16	0.99999999999986	1
